gene_id,transcript_id,transcript_position,label
ENSG00000107789,ENST00000371996,1330,1
ENSG00000161714,ENST00000619929,2770,0
ENSG00000117298,ENST00000415912,4399,1
ENSG00000115241,ENST00000472077,3604,1
ENSG00000232421,ENST00000432462,913,0
ENSG00000026508,ENST00000263398,3905,0
ENSG00000100300,ENST00000337554,648,1
ENSG00000135750,ENST00000366621,1171,0
ENSG00000159111,ENST00000351111,772,0
ENSG00000138382,ENST00000392640,748,0
ENSG00000101856,ENST00000217971,1789,0
ENSG00000177971,ENST00000403490,1063,1
ENSG00000103966,ENST00000220325,1866,1
ENSG00000006118,ENST00000005286,3178,1
ENSG00000107959,ENST00000224949,2767,0
ENSG00000230989,ENST00000433866,328,1
ENSG00000178952,ENST00000313511,1435,1
ENSG00000078140,ENST00000261427,2388,0
ENSG00000126749,ENST00000599672,726,0
ENSG00000189334,ENST00000344616,643,1
ENSG00000167747,ENST00000345523,1317,1
ENSG00000142634,ENST00000375980,1885,0
ENSG00000116898,ENST00000373116,643,0
ENSG00000163001,ENST00000339012,1076,0
ENSG00000089685,ENST00000301633,1404,0
ENSG00000251022,ENST00000504520,1066,1
ENSG00000087365,ENST00000528302,2523,0
ENSG00000107937,ENST00000360803,1161,0
ENSG00000185813,ENST00000538936,1662,1
ENSG00000164346,ENST00000610426,929,0
ENSG00000130560,ENST00000371756,907,0
ENSG00000132604,ENST00000254942,2417,0
ENSG00000108604,ENST00000448276,1905,0
ENSG00000099341,ENST00000602911,974,1
ENSG00000184254,ENST00000346623,1922,0
ENSG00000160957,ENST00000621189,3817,1
ENSG00000004487,ENST00000356634,2090,0
ENSG00000115307,ENST00000425118,1161,0
ENSG00000168159,ENST00000305943,1351,1
ENSG00000126249,ENST00000246535,645,1
ENSG00000083444,ENST00000196061,103,0
ENSG00000185236,ENST00000328024,867,0
ENSG00000100316,ENST00000401609,319,0
ENSG00000080824,ENST00000216281,1672,0
ENSG00000166197,ENST00000405356,491,0
ENSG00000167747,ENST00000641834,1073,1
ENSG00000014216,ENST00000279247,2898,1
ENSG00000166508,ENST00000303887,1923,1
ENSG00000096080,ENST00000372133,734,1
ENSG00000101544,ENST00000262198,3676,0
ENSG00000108064,ENST00000487519,2264,0
ENSG00000158417,ENST00000617677,3940,1
ENSG00000107372,ENST00000376962,2339,0
ENSG00000108829,ENST00000225972,1228,1
ENSG00000169679,ENST00000302759,2980,0
ENSG00000120875,ENST00000240100,1090,1
ENSG00000107372,ENST00000376962,1798,0
ENSG00000066654,ENST00000381337,3966,0
ENSG00000142541,ENST00000391857,699,1
ENSG00000101188,ENST00000370501,2914,1
ENSG00000167004,ENST00000300289,1987,0
ENSG00000113368,ENST00000460265,2498,0
ENSG00000167747,ENST00000345523,1041,1
ENSG00000164924,ENST00000395957,2764,0
ENSG00000280606,ENST00000626223,1814,0
ENSG00000099800,ENST00000215570,648,0
ENSG00000166181,ENST00000378852,3244,0
ENSG00000139921,ENST00000457354,2076,0
ENSG00000155463,ENST00000612549,1584,1
ENSG00000084072,ENST00000324379,1096,1
ENSG00000183255,ENST00000330938,1424,0
ENSG00000159166,ENST00000391967,2059,0
ENSG00000168802,ENST00000306585,1905,1
ENSG00000086189,ENST00000199320,359,0
ENSG00000253368,ENST00000522111,1074,1
ENSG00000124702,ENST00000326974,1434,1
ENSG00000112118,ENST00000229854,2725,1
ENSG00000121864,ENST00000326361,1559,0
ENSG00000243147,ENST00000296102,41,0
ENSG00000044574,ENST00000324460,1522,0
ENSG00000115241,ENST00000344034,845,1
ENSG00000142864,ENST00000370995,289,1
ENSG00000253368,ENST00000522111,1115,1
ENSG00000196715,ENST00000360768,414,0
ENSG00000150991,ENST00000536769,3434,1
ENSG00000184009,ENST00000576917,1356,1
ENSG00000101447,ENST00000619304,1888,1
ENSG00000167526,ENST00000393099,298,1
ENSG00000124541,ENST00000244496,936,1
ENSG00000062485,ENST00000548567,2635,0
ENSG00000089327,ENST00000392219,325,0
ENSG00000181038,ENST00000615984,817,0
ENSG00000206406,ENST00000383433,307,0
ENSG00000174444,ENST00000567229,168,0
ENSG00000029993,ENST00000325307,187,0
ENSG00000095002,ENST00000233146,1798,0
ENSG00000132481,ENST00000254816,1819,1
ENSG00000163435,ENST00000359651,4333,1
ENSG00000180198,ENST00000373833,2098,1
ENSG00000114738,ENST00000621469,1042,0
ENSG00000080822,ENST00000341181,399,1
ENSG00000112578,ENST00000230340,1493,1
ENSG00000188229,ENST00000340384,1040,1
ENSG00000065150,ENST00000357602,3120,0
ENSG00000124380,ENST00000244227,871,0
ENSG00000105254,ENST00000221855,1309,0
ENSG00000069956,ENST00000261845,3275,0
ENSG00000170421,ENST00000293308,1108,1
ENSG00000074071,ENST00000177742,648,1
ENSG00000175215,ENST00000398073,4643,0
ENSG00000102144,ENST00000373316,1982,0
ENSG00000177879,ENST00000395548,255,0
ENSG00000204272,ENST00000374922,670,0
ENSG00000142230,ENST00000270225,1109,1
ENSG00000048544,ENST00000053468,1184,0
ENSG00000114867,ENST00000414031,5452,1
ENSG00000117362,ENST00000360244,1245,1
ENSG00000213593,ENST00000278422,1510,1
ENSG00000186907,ENST00000335099,1873,0
ENSG00000116649,ENST00000376957,598,0
ENSG00000149100,ENST00000531120,1117,0
ENSG00000160606,ENST00000292090,322,0
ENSG00000254087,ENST00000520220,2925,0
ENSG00000147155,ENST00000495186,873,1
ENSG00000141985,ENST00000269886,1203,1
ENSG00000119318,ENST00000358015,1900,0
ENSG00000096384,ENST00000620073,2016,1
ENSG00000171867,ENST00000379440,717,1
ENSG00000100129,ENST00000482600,927,0
ENSG00000204370,ENST00000375549,614,0
ENSG00000007520,ENST00000007390,1105,1
ENSG00000087502,ENST00000360150,1508,0
ENSG00000130312,ENST00000252602,709,1
ENSG00000143612,ENST00000470180,1126,1
ENSG00000083857,ENST00000614102,13693,1
ENSG00000108826,ENST00000503633,659,1
ENSG00000149257,ENST00000533603,1420,1
ENSG00000167553,ENST00000301072,1449,0
ENSG00000111206,ENST00000342628,2275,0
ENSG00000150093,ENST00000423113,2671,0
ENSG00000115884,ENST00000254351,1635,0
ENSG00000111845,ENST00000379568,1265,0
ENSG00000182944,ENST00000397938,1574,0
ENSG00000123091,ENST00000242719,1858,0
ENSG00000213145,ENST00000330233,994,0
ENSG00000090863,ENST00000422840,4035,1
ENSG00000101188,ENST00000370501,2275,1
ENSG00000161179,ENST00000464015,1256,1
ENSG00000095002,ENST00000233146,1410,0
ENSG00000171863,ENST00000462576,798,0
ENSG00000184220,ENST00000421999,891,0
ENSG00000169813,ENST00000337970,502,1
ENSG00000156471,ENST00000517309,1080,0
ENSG00000123989,ENST00000535926,2360,1
ENSG00000163956,ENST00000500728,720,0
ENSG00000198492,ENST00000373812,1477,1
ENSG00000165660,ENST00000298492,1306,0
ENSG00000150991,ENST00000339647,1847,0
ENSG00000114353,ENST00000313601,2018,1
ENSG00000169710,ENST00000306749,3853,0
ENSG00000002587,ENST00000002596,1734,1
ENSG00000197102,ENST00000360184,12095,0
ENSG00000164251,ENST00000296677,1388,1
ENSG00000073792,ENST00000382199,2036,1
ENSG00000179833,ENST00000313349,4979,0
ENSG00000171345,ENST00000361566,317,1
ENSG00000133316,ENST00000525239,1032,0
ENSG00000155463,ENST00000604262,1394,1
ENSG00000072571,ENST00000393915,524,0
ENSG00000060688,ENST00000263694,1213,0
ENSG00000122545,ENST00000350320,1162,0
ENSG00000172809,ENST00000311111,363,0
ENSG00000160888,ENST00000292433,681,1
ENSG00000167797,ENST00000301488,775,0
ENSG00000144867,ENST00000466490,1206,0
ENSG00000126698,ENST00000489277,1458,0
ENSG00000136045,ENST00000412830,878,0
ENSG00000137124,ENST00000377698,2080,1
ENSG00000197771,ENST00000360003,1896,0
ENSG00000100401,ENST00000356244,2162,1
ENSG00000173486,ENST00000309366,561,0
ENSG00000280831,ENST00000628770,633,0
ENSG00000150991,ENST00000339647,2184,1
ENSG00000198420,ENST00000479870,5634,0
ENSG00000137038,ENST00000358227,757,1
ENSG00000255302,ENST00000530028,1559,0
ENSG00000134690,ENST00000373055,821,0
ENSG00000133935,ENST00000256319,1040,0
ENSG00000184216,ENST00000369980,1186,0
ENSG00000049245,ENST00000054666,2091,0
ENSG00000141030,ENST00000268717,170,0
ENSG00000132646,ENST00000379160,1233,0
ENSG00000123485,ENST00000411486,1444,1
ENSG00000091164,ENST00000217515,644,0
ENSG00000131188,ENST00000323249,1004,0
ENSG00000171222,ENST00000305978,652,0
ENSG00000131473,ENST00000352035,1996,0
ENSG00000129625,ENST00000379638,830,0
ENSG00000049130,ENST00000378535,954,1
ENSG00000142192,ENST00000357903,2202,0
ENSG00000179115,ENST00000588025,871,0
ENSG00000142541,ENST00000624069,699,1
ENSG00000039123,ENST00000230640,1722,0
ENSG00000171490,ENST00000571133,1428,1
ENSG00000185201,ENST00000399817,378,0
ENSG00000086504,ENST00000199706,19,1
ENSG00000141741,ENST00000394231,840,1
ENSG00000101773,ENST00000399722,2630,0
ENSG00000104267,ENST00000285379,1148,0
ENSG00000083857,ENST00000614102,12011,1
ENSG00000114867,ENST00000342981,5251,1
ENSG00000141933,ENST00000359315,119,1
ENSG00000161011,ENST00000360718,2070,1
ENSG00000189143,ENST00000340958,1095,1
ENSG00000135919,ENST00000409304,216,0
ENSG00000282105,ENST00000632163,279,0
ENSG00000113758,ENST00000309007,1582,1
ENSG00000088930,ENST00000377191,2612,0
ENSG00000119689,ENST00000334220,1460,1
ENSG00000127483,ENST00000312239,2941,0
ENSG00000102172,ENST00000404933,1241,0
ENSG00000005884,ENST00000505306,5116,1
ENSG00000141698,ENST00000523903,1410,1
ENSG00000198042,ENST00000360128,3076,0
ENSG00000075568,ENST00000186436,5609,0
ENSG00000155368,ENST00000535617,350,0
ENSG00000217555,ENST00000264001,467,0
ENSG00000180185,ENST00000427358,1807,0
ENSG00000160606,ENST00000292090,919,1
ENSG00000099800,ENST00000215570,763,1
ENSG00000182117,ENST00000328848,368,1
ENSG00000232388,ENST00000435844,390,1
ENSG00000111206,ENST00000342628,1270,0
ENSG00000141873,ENST00000269740,954,1
ENSG00000164091,ENST00000296490,3322,0
ENSG00000101255,ENST00000217233,1706,1
ENSG00000132912,ENST00000447998,3438,0
ENSG00000169689,ENST00000306704,241,1
ENSG00000179262,ENST00000586534,248,0
ENSG00000137575,ENST00000260130,936,0
ENSG00000005022,ENST00000317881,282,1
ENSG00000175768,ENST00000377773,417,1
ENSG00000004487,ENST00000400181,2154,0
ENSG00000106591,ENST00000223324,859,0
ENSG00000101310,ENST00000262544,2707,0
ENSG00000160867,ENST00000292408,3061,0
ENSG00000142657,ENST00000270776,1688,1
ENSG00000168496,ENST00000305885,2092,1
ENSG00000085721,ENST00000198767,3141,0
ENSG00000119326,ENST00000374595,1071,0
ENSG00000177105,ENST00000351018,820,1
ENSG00000143549,ENST00000368533,370,1
ENSG00000103018,ENST00000307892,594,1
ENSG00000141279,ENST00000322157,3349,0
ENSG00000132676,ENST00000368336,1169,0
ENSG00000268173,ENST00000593731,4615,0
ENSG00000136875,ENST00000374199,2878,1
ENSG00000070087,ENST00000239940,2006,0
ENSG00000159079,ENST00000290155,1419,0
ENSG00000141759,ENST00000585769,811,1
ENSG00000132341,ENST00000392369,1423,1
ENSG00000108468,ENST00000225603,307,0
ENSG00000173638,ENST00000311124,2442,0
ENSG00000112245,ENST00000370651,804,1
ENSG00000197771,ENST00000360003,3232,0
ENSG00000136271,ENST00000446987,472,0
ENSG00000185236,ENST00000328024,1328,0
ENSG00000069275,ENST00000367142,1974,0
ENSG00000185627,ENST00000532097,1785,1
ENSG00000132676,ENST00000368336,1445,1
ENSG00000107223,ENST00000371649,307,1
ENSG00000100991,ENST00000252015,1303,0
ENSG00000280789,ENST00000320330,1193,0
ENSG00000072501,ENST00000375340,5772,0
ENSG00000143368,ENST00000271628,907,1
ENSG00000090863,ENST00000205061,3453,0
ENSG00000101255,ENST00000217233,1604,1
ENSG00000187514,ENST00000341369,901,1
ENSG00000083857,ENST00000614102,12332,0
ENSG00000133243,ENST00000255608,1836,1
ENSG00000142089,ENST00000399808,442,0
ENSG00000177426,ENST00000343820,1405,1
ENSG00000034152,ENST00000342679,1563,1
ENSG00000140105,ENST00000355338,2459,0
ENSG00000198818,ENST00000361731,927,0
ENSG00000137124,ENST00000377698,859,1
ENSG00000037474,ENST00000264670,2516,1
ENSG00000136758,ENST00000376016,2558,0
ENSG00000149925,ENST00000564546,782,0
ENSG00000124688,ENST00000372171,489,1
ENSG00000143621,ENST00000615950,1374,1
ENSG00000111481,ENST00000262061,1362,0
ENSG00000112578,ENST00000230340,1837,1
ENSG00000188725,ENST00000339020,982,1
ENSG00000171148,ENST00000301964,575,0
ENSG00000088986,ENST00000242577,374,0
ENSG00000213782,ENST00000358007,1750,0
ENSG00000152234,ENST00000590156,1769,0
ENSG00000169813,ENST00000443950,837,1
ENSG00000128283,ENST00000249014,550,1
ENSG00000133731,ENST00000256108,2613,0
ENSG00000088832,ENST00000439640,1144,0
ENSG00000116237,ENST00000489498,1492,0
ENSG00000103653,ENST00000220003,2138,1
ENSG00000205250,ENST00000379378,1499,1
ENSG00000132661,ENST00000254998,613,1
ENSG00000105281,ENST00000542575,486,1
ENSG00000103121,ENST00000219400,765,0
ENSG00000164944,ENST00000297591,5009,0
ENSG00000160213,ENST00000640406,563,0
ENSG00000092820,ENST00000367075,2020,1
ENSG00000181019,ENST00000379047,2140,0
ENSG00000142541,ENST00000467825,588,0
ENSG00000106244,ENST00000350498,724,0
ENSG00000189171,ENST00000476133,279,0
ENSG00000075856,ENST00000228284,2339,0
ENSG00000168615,ENST00000487273,754,0
ENSG00000186193,ENST00000409687,2862,1
ENSG00000141425,ENST00000399022,2003,0
ENSG00000176390,ENST00000324238,2228,0
ENSG00000166851,ENST00000300093,126,1
ENSG00000185624,ENST00000331483,1499,1
ENSG00000173145,ENST00000371361,3340,0
ENSG00000076003,ENST00000264156,2309,0
ENSG00000113460,ENST00000336767,911,0
ENSG00000120705,ENST00000499810,1777,1
ENSG00000205937,ENST00000397086,1314,0
ENSG00000284501,ENST00000638266,1195,0
ENSG00000122140,ENST00000241600,561,1
ENSG00000198648,ENST00000355999,3347,0
ENSG00000147274,ENST00000320676,535,0
ENSG00000156261,ENST00000540844,1169,0
ENSG00000160014,ENST00000486500,1449,1
ENSG00000111321,ENST00000228918,1611,1
ENSG00000092199,ENST00000554969,1852,0
ENSG00000219200,ENST00000548577,608,1
ENSG00000140575,ENST00000268182,7028,0
ENSG00000044115,ENST00000627109,3131,0
ENSG00000183255,ENST00000330938,833,0
ENSG00000119888,ENST00000263735,1346,1
ENSG00000196230,ENST00000327892,688,1
ENSG00000138107,ENST00000369905,1370,1
ENSG00000182149,ENST00000378799,1639,1
ENSG00000162384,ENST00000294360,554,1
ENSG00000162517,ENST00000373703,857,0
ENSG00000173638,ENST00000311124,1928,1
ENSG00000006744,ENST00000338034,2732,0
ENSG00000152240,ENST00000591715,886,0
ENSG00000133112,ENST00000616577,990,1
ENSG00000177971,ENST00000403490,900,1
ENSG00000116898,ENST00000373116,915,0
ENSG00000105974,ENST00000341049,2300,0
ENSG00000239672,ENST00000475573,438,0
ENSG00000167671,ENST00000301281,1714,1
ENSG00000148308,ENST00000372097,2257,1
ENSG00000163754,ENST00000345003,646,0
ENSG00000167693,ENST00000336868,2893,0
ENSG00000135486,ENST00000546500,739,1
ENSG00000052802,ENST00000261507,1694,0
ENSG00000119333,ENST00000372715,1643,1
ENSG00000284707,ENST00000641390,879,0
ENSG00000171421,ENST00000508987,439,1
ENSG00000171867,ENST00000379440,1728,0
ENSG00000161013,ENST00000292591,637,0
ENSG00000143878,ENST00000272233,1683,1
ENSG00000108826,ENST00000225969,609,1
ENSG00000116863,ENST00000373178,939,1
ENSG00000169564,ENST00000303577,473,0
ENSG00000165637,ENST00000313132,888,0
ENSG00000144231,ENST00000272645,1590,1
ENSG00000125968,ENST00000376105,828,1
ENSG00000108064,ENST00000487519,2127,0
ENSG00000171453,ENST00000372389,1124,1
ENSG00000115677,ENST00000310931,705,1
ENSG00000123989,ENST00000243776,2476,1
ENSG00000130985,ENST00000335972,1324,0
ENSG00000074201,ENST00000525428,1345,0
ENSG00000167085,ENST00000300408,275,0
ENSG00000125445,ENST00000245539,366,0
ENSG00000196419,ENST00000360079,519,0
ENSG00000138071,ENST00000260641,1330,1
ENSG00000108107,ENST00000344063,866,0
ENSG00000092820,ENST00000392177,2018,1
ENSG00000167670,ENST00000301280,2787,0
ENSG00000119689,ENST00000334220,382,0
ENSG00000167642,ENST00000301244,1213,1
ENSG00000100889,ENST00000216780,2069,1
ENSG00000104969,ENST00000221566,1188,1
ENSG00000105699,ENST00000354900,1776,1
ENSG00000133318,ENST00000356000,1856,0
ENSG00000198755,ENST00000464112,492,0
ENSG00000132254,ENST00000614314,1866,1
ENSG00000244038,ENST00000602624,195,0
ENSG00000284707,ENST00000641784,2234,0
ENSG00000031698,ENST00000369923,197,0
ENSG00000188243,ENST00000355801,379,1
ENSG00000103653,ENST00000220003,2117,1
ENSG00000159461,ENST00000290649,3143,0
ENSG00000164754,ENST00000297338,1435,0
ENSG00000136231,ENST00000258729,3893,0
ENSG00000175756,ENST00000338338,890,0
ENSG00000128564,ENST00000249330,1804,1
ENSG00000163930,ENST00000460680,3559,0
ENSG00000128185,ENST00000248879,889,1
ENSG00000144746,ENST00000273258,645,1
ENSG00000174231,ENST00000304992,4935,0
ENSG00000171793,ENST00000372621,2764,0
ENSG00000141526,ENST00000392341,1481,1
ENSG00000134684,ENST00000373477,2923,1
ENSG00000280789,ENST00000320330,924,1
ENSG00000184009,ENST00000575842,1559,1
ENSG00000143799,ENST00000366794,3347,0
ENSG00000168496,ENST00000305885,954,1
ENSG00000157326,ENST00000313250,1257,1
ENSG00000122218,ENST00000368069,4040,1
ENSG00000149257,ENST00000358171,464,1
ENSG00000183255,ENST00000330938,2458,1
ENSG00000125818,ENST00000335877,916,0
ENSG00000108829,ENST00000225972,1574,0
ENSG00000163399,ENST00000295598,2437,0
ENSG00000123143,ENST00000585839,800,0
ENSG00000141698,ENST00000523903,1117,1
ENSG00000159176,ENST00000367306,1071,1
ENSG00000122034,ENST00000381140,1316,1
ENSG00000176014,ENST00000417736,1996,1
ENSG00000197043,ENST00000354546,1777,0
ENSG00000078808,ENST00000360001,1753,1
ENSG00000010292,ENST00000315579,2158,0
ENSG00000100991,ENST00000252015,1725,0
ENSG00000184992,ENST00000341446,839,1
ENSG00000128708,ENST00000264108,735,0
ENSG00000128463,ENST00000267750,755,0
ENSG00000106009,ENST00000340611,2418,0
ENSG00000139725,ENST00000267205,1394,1
ENSG00000165733,ENST00000374518,3920,1
ENSG00000167085,ENST00000614445,188,0
ENSG00000163866,ENST00000521580,338,1
ENSG00000082781,ENST00000296181,2262,0
ENSG00000206053,ENST00000248098,1037,0
ENSG00000168175,ENST00000395468,824,1
ENSG00000158417,ENST00000617677,3950,1
ENSG00000143320,ENST00000368222,289,0
ENSG00000126787,ENST00000395425,1719,0
ENSG00000014919,ENST00000016171,1314,1
ENSG00000103257,ENST00000565644,1194,1
ENSG00000111667,ENST00000229268,244,0
ENSG00000170606,ENST00000304858,1266,0
ENSG00000038274,ENST00000321757,773,0
ENSG00000261373,ENST00000562866,1111,1
ENSG00000173473,ENST00000254480,4481,0
ENSG00000164897,ENST00000297533,1035,1
ENSG00000128309,ENST00000341116,720,0
ENSG00000111642,ENST00000357008,6188,1
ENSG00000172336,ENST00000303151,693,1
ENSG00000150768,ENST00000280346,2675,0
ENSG00000163636,ENST00000295901,1320,0
ENSG00000165175,ENST00000614558,2678,1
ENSG00000065000,ENST00000355272,4267,0
ENSG00000123562,ENST00000422154,1535,0
ENSG00000144867,ENST00000466490,298,0
ENSG00000173473,ENST00000254480,5281,0
ENSG00000148290,ENST00000371974,411,0
ENSG00000127948,ENST00000394893,2186,1
ENSG00000136997,ENST00000377970,2027,1
ENSG00000141526,ENST00000617373,1602,1
ENSG00000112118,ENST00000596288,934,0
ENSG00000117394,ENST00000426263,2402,1
ENSG00000164109,ENST00000296509,812,0
ENSG00000134077,ENST00000345094,1911,1
ENSG00000271303,ENST00000381962,846,1
ENSG00000132912,ENST00000447998,2592,0
ENSG00000108654,ENST00000225792,1695,1
ENSG00000115234,ENST00000427123,972,0
ENSG00000181467,ENST00000323534,1666,1
ENSG00000116455,ENST00000235090,928,0
ENSG00000284707,ENST00000641390,2590,1
ENSG00000139496,ENST00000381736,1948,1
ENSG00000167085,ENST00000617874,1392,1
ENSG00000142541,ENST00000488946,1809,1
ENSG00000159259,ENST00000314103,1823,0
ENSG00000167085,ENST00000300408,1470,1
ENSG00000183864,ENST00000327492,4474,0
ENSG00000117862,ENST00000371626,2371,0
ENSG00000168288,ENST00000303319,1164,0
ENSG00000196975,ENST00000394295,317,0
ENSG00000198355,ENST00000360612,1583,1
ENSG00000177971,ENST00000314852,1428,1
ENSG00000123179,ENST00000495963,819,0
ENSG00000110871,ENST00000288532,1391,0
ENSG00000213931,ENST00000292896,97,1
